主城市,迁出城市,迁出省份,比例,日期
自贡,广州市,广东省,1.48,2020-02-11
自贡,昆明市,云南省,1.23,2020-02-11
自贡,上海市,上海市,1.19,2020-02-11
自贡,东莞市,广东省,1.15,2020-02-11
自贡,深圳市,广东省,0.95,2020-02-11
自贡,眉山市,四川省,0.82,2020-02-11
自贡,中山市,广东省,0.67,2020-02-11
自贡,绵阳市,四川省,0.55,2020-02-11
自贡,贵阳市,贵州省,0.5,2020-02-11
自贡,广元市,四川省,0.5,2020-02-11
自贡,北京市,北京市,0.44,2020-02-11
自贡,凉山彝族自治州,四川省,0.4,2020-02-11
自贡,珠海市,广东省,0.39,2020-02-11
自贡,昭通市,云南省,0.38,2020-02-11
自贡,德阳市,四川省,0.35,2020-02-11
自贡,南充市,四川省,0.29,2020-02-11
自贡,遂宁市,四川省,0.29,2020-02-11
自贡,苏州市,江苏省,0.28,2020-02-11
自贡,惠州市,广东省,0.27,2020-02-11
自贡,遵义市,贵州省,0.27,2020-02-11
自贡,资阳市,四川省,0.24,2020-02-11
自贡,厦门市,福建省,0.2,2020-02-11
自贡,黔南布依族苗族自治州,贵州省,0.2,2020-02-11
自贡,雅安市,四川省,0.19,2020-02-11
自贡,江门市,广东省,0.17,2020-02-11
自贡,曲靖市,云南省,0.17,2020-02-11
自贡,达州市,四川省,0.17,2020-02-11
自贡,青岛市,山东省,0.16,2020-02-11
自贡,宁波市,浙江省,0.14,2020-02-11
自贡,楚雄彝族自治州,云南省,0.14,2020-02-11
自贡,红河哈尼族彝族自治州,云南省,0.14,2020-02-11
自贡,文山壮族苗族自治州,云南省,0.12,2020-02-11
自贡,长沙市,湖南省,0.12,2020-02-11
自贡,巴中市,四川省,0.12,2020-02-11
自贡,福州市,福建省,0.12,2020-02-11
自贡,泉州市,福建省,0.1,2020-02-11
自贡,攀枝花市,四川省,0.1,2020-02-11
自贡,杭州市,浙江省,0.1,2020-02-11
自贡,西安市,陕西省,0.09,2020-02-11
自贡,临沧市,云南省,0.09,2020-02-11
自贡,桂林市,广西壮族自治区,0.09,2020-02-11
自贡,甘孜藏族自治州,四川省,0.09,2020-02-11
自贡,清远市,广东省,0.09,2020-02-11
自贡,广安市,四川省,0.09,2020-02-11
自贡,潮州市,广东省,0.09,2020-02-11
自贡,柳州市,广西壮族自治区,0.08,2020-02-11
自贡,怀化市,湖南省,0.08,2020-02-11
自贡,汕头市,广东省,0.06,2020-02-11
自贡,拉萨市,西藏自治区,0.06,2020-02-11
自贡,海口市,海南省,0.06,2020-02-11
自贡,毕节市,贵州省,0.06,2020-02-11
自贡,普洱市,云南省,0.06,2020-02-11
自贡,西双版纳傣族自治州,云南省,0.06,2020-02-11
自贡,贺州市,广西壮族自治区,0.06,2020-02-11
自贡,天津市,天津市,0.05,2020-02-11
自贡,黔东南苗族侗族自治州,贵州省,0.05,2020-02-11
自贡,娄底市,湖南省,0.05,2020-02-11
自贡,盐城市,江苏省,0.05,2020-02-11
自贡,百色市,广西壮族自治区,0.05,2020-02-11
自贡,十堰市,湖北省,0.05,2020-02-11
自贡,无锡市,江苏省,0.05,2020-02-11
自贡,湘潭市,湖南省,0.04,2020-02-11
自贡,西宁市,青海省,0.04,2020-02-11
自贡,兰州市,甘肃省,0.04,2020-02-11
自贡,丽江市,云南省,0.04,2020-02-11
自贡,大理白族自治州,云南省,0.04,2020-02-11
自贡,湛江市,广东省,0.04,2020-02-11
自贡,株洲市,湖南省,0.04,2020-02-11
自贡,玉林市,广西壮族自治区,0.04,2020-02-11
自贡,安康市,陕西省,0.04,2020-02-11
自贡,常州市,江苏省,0.04,2020-02-11
自贡,陇南市,甘肃省,0.04,2020-02-11
自贡,南阳市,河南省,0.04,2020-02-11
自贡,张家界市,湖南省,0.04,2020-02-11
自贡,盘锦市,辽宁省,0.04,2020-02-11
自贡,三门峡市,河南省,0.04,2020-02-11
自贡,河池市,广西壮族自治区,0.04,2020-02-11
自贡,徐州市,江苏省,0.02,2020-02-11
自贡,嘉兴市,浙江省,0.02,2020-02-11
自贡,日喀则市,西藏自治区,0.02,2020-02-11
自贡,商洛市,陕西省,0.02,2020-02-11
自贡,温州市,浙江省,0.02,2020-02-11
自贡,六盘水市,贵州省,0.02,2020-02-11
自贡,朔州市,山西省,0.02,2020-02-11
自贡,儋州市,海南省,0.02,2020-02-11
自贡,三亚市,海南省,0.02,2020-02-11
自贡,南京市,江苏省,0.02,2020-02-11
自贡,湘西土家族苗族自治州,湖南省,0.02,2020-02-11
自贡,揭阳市,广东省,0.02,2020-02-11
自贡,贵港市,广西壮族自治区,0.02,2020-02-11
自贡,宿迁市,江苏省,0.02,2020-02-11
自贡,德宏傣族景颇族自治州,云南省,0.02,2020-02-11
自贡,咸宁市,湖北省,0.02,2020-02-11
自贡,内江市,四川省,21.69,2020-02-12
自贡,宜宾市,四川省,17.99,2020-02-12
自贡,成都市,四川省,17.88,2020-02-12
自贡,乐山市,四川省,8.11,2020-02-12
自贡,泸州市,四川省,7.34,2020-02-12
自贡,重庆市,重庆市,4.57,2020-02-12
自贡,佛山市,广东省,2.05,2020-02-12
自贡,东莞市,广东省,1.75,2020-02-12
自贡,广州市,广东省,1.72,2020-02-12
自贡,昆明市,云南省,1.5,2020-02-12
自贡,深圳市,广东省,1.21,2020-02-12
自贡,上海市,上海市,0.74,2020-02-12
自贡,桂林市,广西壮族自治区,0.63,2020-02-12
自贡,广元市,四川省,0.62,2020-02-12
自贡,眉山市,四川省,0.6,2020-02-12
自贡,惠州市,广东省,0.5,2020-02-12
自贡,达州市,四川省,0.41,2020-02-12
自贡,德阳市,四川省,0.39,2020-02-12
自贡,绵阳市,四川省,0.37,2020-02-12
自贡,中山市,广东省,0.35,2020-02-12
自贡,凉山彝族自治州,四川省,0.34,2020-02-12
自贡,昭通市,云南省,0.33,2020-02-12
自贡,遂宁市,四川省,0.33,2020-02-12
自贡,遵义市,贵州省,0.33,2020-02-12
自贡,资阳市,四川省,0.33,2020-02-12
自贡,珠海市,广东省,0.26,2020-02-12
自贡,黔东南苗族侗族自治州,贵州省,0.24,2020-02-12
自贡,南充市,四川省,0.24,2020-02-12
自贡,苏州市,江苏省,0.23,2020-02-12
自贡,文山壮族苗族自治州,云南省,0.22,2020-02-12
自贡,宁波市,浙江省,0.22,2020-02-12
自贡,贵阳市,贵州省,0.22,2020-02-12
自贡,杭州市,浙江省,0.22,2020-02-12
自贡,福州市,福建省,0.22,2020-02-12
自贡,黔南布依族苗族自治州,贵州省,0.2,2020-02-12
自贡,雅安市,四川省,0.2,2020-02-12
自贡,十堰市,湖北省,0.19,2020-02-12
自贡,厦门市,福建省,0.17,2020-02-12
自贡,广安市,四川省,0.17,2020-02-12
自贡,毕节市,贵州省,0.15,2020-02-12
自贡,江门市,广东省,0.13,2020-02-12
自贡,北京市,北京市,0.13,2020-02-12
自贡,攀枝花市,四川省,0.12,2020-02-12
自贡,曲靖市,云南省,0.12,2020-02-12
自贡,德宏傣族景颇族自治州,云南省,0.12,2020-02-12
自贡,南宁市,广西壮族自治区,0.11,2020-02-12
自贡,甘孜藏族自治州,四川省,0.11,2020-02-12
自贡,红河哈尼族彝族自治州,云南省,0.11,2020-02-12
自贡,湛江市,广东省,0.09,2020-02-12
自贡,普洱市,云南省,0.09,2020-02-12
自贡,无锡市,江苏省,0.09,2020-02-12
自贡,泉州市,福建省,0.08,2020-02-12
自贡,三门峡市,河南省,0.08,2020-02-12
自贡,汉中市,陕西省,0.08,2020-02-12
自贡,柳州市,广西壮族自治区,0.06,2020-02-12
自贡,玉溪市,云南省,0.06,2020-02-12
自贡,兰州市,甘肃省,0.06,2020-02-12
自贡,丽江市,云南省,0.06,2020-02-12
自贡,娄底市,湖南省,0.06,2020-02-12
自贡,济南市,山东省,0.06,2020-02-12
自贡,海口市,海南省,0.06,2020-02-12
自贡,楚雄彝族自治州,云南省,0.06,2020-02-12
自贡,葫芦岛市,辽宁省,0.06,2020-02-12
自贡,邯郸市,河北省,0.06,2020-02-12
自贡,嘉兴市,浙江省,0.05,2020-02-12
自贡,西宁市,青海省,0.05,2020-02-12
自贡,拉萨市,西藏自治区,0.05,2020-02-12
自贡,酒泉市,甘肃省,0.05,2020-02-12
自贡,安康市,陕西省,0.05,2020-02-12
自贡,西双版纳傣族自治州,云南省,0.05,2020-02-12
自贡,阿坝藏族羌族自治州,四川省,0.05,2020-02-12
自贡,大理白族自治州,云南省,0.04,2020-02-12
自贡,南京市,江苏省,0.04,2020-02-12
自贡,怀化市,湖南省,0.04,2020-02-12
自贡,清远市,广东省,0.04,2020-02-12
自贡,郑州市,河南省,0.04,2020-02-12
自贡,临汾市,山西省,0.04,2020-02-12
自贡,荆州市,湖北省,0.04,2020-02-12
自贡,宣城市,安徽省,0.04,2020-02-12
自贡,贺州市,广西壮族自治区,0.04,2020-02-12
自贡,大连市,辽宁省,0.04,2020-02-12
自贡,肇庆市,广东省,0.04,2020-02-12
自贡,邵阳市,湖南省,0.04,2020-02-12
自贡,铜仁市,贵州省,0.04,2020-02-12
自贡,塔城地区,新疆维吾尔自治区,0.04,2020-02-12
自贡,益阳市,湖南省,0.02,2020-02-12
自贡,德州市,山东省,0.02,2020-02-12
自贡,徐州市,江苏省,0.02,2020-02-12
自贡,漳州市,福建省,0.02,2020-02-12
自贡,林芝市,西藏自治区,0.02,2020-02-12
自贡,临沧市,云南省,0.02,2020-02-12
自贡,洛阳市,河南省,0.02,2020-02-12
自贡,三亚市,海南省,0.02,2020-02-12
自贡,湘西土家族苗族自治州,湖南省,0.02,2020-02-12
自贡,长沙市,湖南省,0.02,2020-02-12
自贡,贵港市,广西壮族自治区,0.02,2020-02-12
自贡,镇江市,江苏省,0.02,2020-02-12
自贡,韶关市,广东省,0.02,2020-02-12
自贡,沈阳市,辽宁省,0.02,2020-02-12
自贡,安顺市,贵州省,0.02,2020-02-12
自贡,内江市,四川省,23.54,2020-02-13
自贡,宜宾市,四川省,18.73,2020-02-13
自贡,成都市,四川省,17.59,2020-02-13
自贡,泸州市,四川省,7.01,2020-02-13
自贡,乐山市,四川省,6.93,2020-02-13
自贡,重庆市,重庆市,4.06,2020-02-13
自贡,佛山市,广东省,2.02,2020-02-13
自贡,东莞市,广东省,1.62,2020-02-13
自贡,广州市,广东省,1.55,2020-02-13
自贡,深圳市,广东省,1.22,2020-02-13
自贡,昆明市,云南省,1.16,2020-02-13
自贡,上海市,上海市,0.94,2020-02-13
自贡,眉山市,四川省,0.86,2020-02-13
自贡,晋中市,山西省,0.7,2020-02-13
自贡,中山市,广东省,0.56,2020-02-13
自贡,广元市,四川省,0.5,2020-02-13
自贡,绵阳市,四川省,0.48,2020-02-13
自贡,德阳市,四川省,0.44,2020-02-13
自贡,达州市,四川省,0.43,2020-02-13
自贡,厦门市,福建省,0.39,2020-02-13
自贡,苏州市,江苏省,0.39,2020-02-13
自贡,桂林市,广西壮族自治区,0.32,2020-02-13
自贡,昭通市,云南省,0.32,2020-02-13
自贡,资阳市,四川省,0.31,2020-02-13
自贡,遵义市,贵州省,0.29,2020-02-13
自贡,贵阳市,贵州省,0.28,2020-02-13
自贡,北京市,北京市,0.28,2020-02-13
自贡,杭州市,浙江省,0.27,2020-02-13
自贡,惠州市,广东省,0.27,2020-02-13
自贡,珠海市,广东省,0.24,2020-02-13
自贡,宁波市,浙江省,0.2,2020-02-13
自贡,十堰市,湖北省,0.2,2020-02-13
自贡,楚雄彝族自治州,云南省,0.18,2020-02-13
自贡,福州市,福建省,0.17,2020-02-13
自贡,保山市,云南省,0.17,2020-02-13
自贡,凉山彝族自治州,四川省,0.17,2020-02-13
自贡,玉溪市,云南省,0.16,2020-02-13
自贡,攀枝花市,四川省,0.16,2020-02-13
自贡,广安市,四川省,0.16,2020-02-13
自贡,江门市,广东省,0.13,2020-02-13
自贡,曲靖市,云南省,0.13,2020-02-13
自贡,拉萨市,西藏自治区,0.13,2020-02-13
自贡,德宏傣族景颇族自治州,云南省,0.13,2020-02-13
自贡,雅安市,四川省,0.13,2020-02-13
自贡,天津市,天津市,0.12,2020-02-13
自贡,石家庄市,河北省,0.12,2020-02-13
自贡,南充市,四川省,0.12,2020-02-13
自贡,黔南布依族苗族自治州,贵州省,0.12,2020-02-13
自贡,巴中市,四川省,0.1,2020-02-13
自贡,泉州市,福建省,0.09,2020-02-13
自贡,文山壮族苗族自治州,云南省,0.09,2020-02-13
自贡,毕节市,贵州省,0.09,2020-02-13
自贡,常州市,江苏省,0.09,2020-02-13
自贡,太原市,山西省,0.09,2020-02-13
自贡,玉林市,广西壮族自治区,0.08,2020-02-13
自贡,红河哈尼族彝族自治州,云南省,0.08,2020-02-13
自贡,邵阳市,湖南省,0.08,2020-02-13
自贡,南宁市,广西壮族自治区,0.06,2020-02-13
自贡,甘孜藏族自治州,四川省,0.06,2020-02-13
自贡,遂宁市,四川省,0.06,2020-02-13
自贡,汉中市,陕西省,0.06,2020-02-13
自贡,河池市,广西壮族自治区,0.06,2020-02-13
自贡,黔东南苗族侗族自治州,贵州省,0.05,2020-02-13
自贡,柳州市,广西壮族自治区,0.05,2020-02-13
自贡,长沙市,湖南省,0.05,2020-02-13
自贡,安康市,陕西省,0.05,2020-02-13
自贡,西双版纳傣族自治州,云南省,0.05,2020-02-13
自贡,贺州市,广西壮族自治区,0.05,2020-02-13
自贡,大连市,辽宁省,0.05,2020-02-13
自贡,永州市,湖南省,0.04,2020-02-13
自贡,丽江市,云南省,0.04,2020-02-13
自贡,大理白族自治州,云南省,0.04,2020-02-13
自贡,南京市,江苏省,0.04,2020-02-13
自贡,湘西土家族苗族自治州,湖南省,0.04,2020-02-13
自贡,揭阳市,广东省,0.04,2020-02-13
自贡,梅州市,广东省,0.04,2020-02-13
自贡,清远市,广东省,0.04,2020-02-13
自贡,海口市,海南省,0.04,2020-02-13
自贡,南通市,江苏省,0.04,2020-02-13
自贡,梧州市,广西壮族自治区,0.04,2020-02-13
自贡,芜湖市,安徽省,0.04,2020-02-13
自贡,银川市,宁夏回族自治区,0.04,2020-02-13
自贡,嘉兴市,浙江省,0.02,2020-02-13
自贡,西安市,陕西省,0.02,2020-02-13
自贡,赣州市,江西省,0.02,2020-02-13
自贡,西宁市,青海省,0.02,2020-02-13
自贡,烟台市,山东省,0.02,2020-02-13
自贡,日喀则市,西藏自治区,0.02,2020-02-13
自贡,海西蒙古族藏族自治州,青海省,0.02,2020-02-13
自贡,怀化市,湖南省,0.02,2020-02-13
自贡,宿迁市,江苏省,0.02,2020-02-13
自贡,株洲市,湖南省,0.02,2020-02-13
自贡,廊坊市,河北省,0.02,2020-02-13
自贡,韶关市,广东省,0.02,2020-02-13
自贡,阳江市,广东省,0.02,2020-02-13
自贡,衡阳市,湖南省,0.02,2020-02-13
自贡,乌鲁木齐市,新疆维吾尔自治区,0.02,2020-02-13
自贡,北海市,广西壮族自治区,0.02,2020-02-13
自贡,崇左市,广西壮族自治区,0.02,2020-02-13
自贡,铜川市,陕西省,0.02,2020-02-13
自贡,内江市,四川省,23.09,2020-02-14
自贡,成都市,四川省,18.13,2020-02-14
自贡,宜宾市,四川省,18.05,2020-02-14
自贡,乐山市,四川省,8.31,2020-02-14
自贡,泸州市,四川省,7.3,2020-02-14
自贡,重庆市,重庆市,4.32,2020-02-14
自贡,佛山市,广东省,1.58,2020-02-14
自贡,东莞市,广东省,1.4,2020-02-14
自贡,广州市,广东省,1.33,2020-02-14
自贡,昆明市,云南省,1.16,2020-02-14
自贡,深圳市,广东省,1.08,2020-02-14
自贡,晋中市,山西省,0.97,2020-02-14
自贡,眉山市,四川省,0.9,2020-02-14
自贡,上海市,上海市,0.74,2020-02-14
自贡,宁波市,浙江省,0.5,2020-02-14
自贡,遵义市,贵州省,0.5,2020-02-14
自贡,杭州市,浙江省,0.46,2020-02-14
自贡,广元市,四川省,0.44,2020-02-14
自贡,中山市,广东省,0.41,2020-02-14
自贡,北京市,北京市,0.39,2020-02-14
自贡,桂林市,广西壮族自治区,0.35,2020-02-14
自贡,厦门市,福建省,0.34,2020-02-14
自贡,昭通市,云南省,0.33,2020-02-14
自贡,绵阳市,四川省,0.33,2020-02-14
自贡,惠州市,广东省,0.3,2020-02-14
自贡,凉山彝族自治州,四川省,0.28,2020-02-14
自贡,德阳市,四川省,0.24,2020-02-14
自贡,福州市,福建省,0.24,2020-02-14
自贡,南充市,四川省,0.19,2020-02-14
自贡,西双版纳傣族自治州,云南省,0.19,2020-02-14
自贡,丽江市,云南省,0.17,2020-02-14
自贡,达州市,四川省,0.17,2020-02-14
自贡,贵阳市,贵州省,0.16,2020-02-14
自贡,资阳市,四川省,0.16,2020-02-14
自贡,德宏傣族景颇族自治州,云南省,0.15,2020-02-14
自贡,毕节市,贵州省,0.15,2020-02-14
自贡,黔东南苗族侗族自治州,贵州省,0.13,2020-02-14
自贡,曲靖市,云南省,0.13,2020-02-14
自贡,楚雄彝族自治州,云南省,0.13,2020-02-14
自贡,黔南布依族苗族自治州,贵州省,0.12,2020-02-14
自贡,贺州市,广西壮族自治区,0.12,2020-02-14
自贡,嘉兴市,浙江省,0.11,2020-02-14
自贡,西安市,陕西省,0.11,2020-02-14
自贡,玉溪市,云南省,0.11,2020-02-14
自贡,苏州市,江苏省,0.11,2020-02-14
自贡,梧州市,广西壮族自治区,0.11,2020-02-14
自贡,泉州市,福建省,0.09,2020-02-14
自贡,攀枝花市,四川省,0.09,2020-02-14
自贡,江门市,广东省,0.09,2020-02-14
自贡,长沙市,湖南省,0.09,2020-02-14
自贡,韶关市,广东省,0.09,2020-02-14
自贡,兰州市,甘肃省,0.08,2020-02-14
自贡,珠海市,广东省,0.08,2020-02-14
自贡,郑州市,河南省,0.08,2020-02-14
自贡,玉林市,广西壮族自治区,0.08,2020-02-14
自贡,遂宁市,四川省,0.08,2020-02-14
自贡,滁州市,安徽省,0.08,2020-02-14
自贡,常州市,江苏省,0.08,2020-02-14
自贡,金华市,浙江省,0.08,2020-02-14
自贡,上饶市,江西省,0.08,2020-02-14
自贡,河池市,广西壮族自治区,0.08,2020-02-14
自贡,天津市,天津市,0.06,2020-02-14
自贡,临沧市,云南省,0.06,2020-02-14
自贡,文山壮族苗族自治州,云南省,0.06,2020-02-14
自贡,六盘水市,贵州省,0.06,2020-02-14
自贡,普洱市,云南省,0.06,2020-02-14
自贡,大理白族自治州,云南省,0.05,2020-02-14
自贡,石家庄市,河北省,0.05,2020-02-14
自贡,红河哈尼族彝族自治州,云南省,0.05,2020-02-14
自贡,陵水黎族自治县,海南省,0.05,2020-02-14
自贡,肇庆市,广东省,0.05,2020-02-14
自贡,呼和浩特市,内蒙古自治区,0.04,2020-02-14
自贡,湘潭市,湖南省,0.04,2020-02-14
自贡,海西蒙古族藏族自治州,青海省,0.04,2020-02-14
自贡,拉萨市,西藏自治区,0.04,2020-02-14
自贡,怀化市,湖南省,0.04,2020-02-14
自贡,清远市,广东省,0.04,2020-02-14
自贡,防城港市,广西壮族自治区,0.04,2020-02-14
自贡,百色市,广西壮族自治区,0.04,2020-02-14
