主城市,迁出城市,迁出省份,比例,日期
宜宾,重庆市,重庆市,7.26,2020/1/16
宜宾,乐山市,四川省,4.81,2020/1/16
宜宾,内江市,四川省,2.99,2020/1/16
宜宾,凉山彝族自治州,四川省,1.43,2020/1/16
宜宾,眉山市,四川省,1.37,2020/1/16
宜宾,南充市,四川省,1.13,2020/1/16
宜宾,绵阳市,四川省,0.99,2020/1/16
宜宾,资阳市,四川省,0.88,2020/1/16
宜宾,遂宁市,四川省,0.86,2020/1/16
宜宾,德阳市,四川省,0.78,2020/1/16
宜宾,昆明市,云南省,0.64,2020/1/16
宜宾,遵义市,贵州省,0.62,2020/1/16
宜宾,广安市,四川省,0.57,2020/1/16
宜宾,达州市,四川省,0.57,2020/1/16
宜宾,毕节市,贵州省,0.46,2020/1/16
宜宾,贵阳市,贵州省,0.44,2020/1/16
宜宾,巴中市,四川省,0.42,2020/1/16
宜宾,雅安市,四川省,0.39,2020/1/16
宜宾,广元市,四川省,0.37,2020/1/16
宜宾,北京市,北京市,0.33,2020/1/16
宜宾,西安市,陕西省,0.33,2020/1/16
宜宾,深圳市,广东省,0.26,2020/1/16
宜宾,中山市,广东省,0.21,2020/1/16
宜宾,上海市,上海市,0.2,2020/1/16
宜宾,曲靖市,云南省,0.19,2020/1/16
宜宾,广州市,广东省,0.19,2020/1/16
宜宾,嘉兴市,浙江省,0.16,2020/1/16
宜宾,汉中市,陕西省,0.15,2020/1/16
宜宾,黔南布依族苗族自治州,贵州省,0.15,2020/1/16
宜宾,六盘水市,贵州省,0.14,2020/1/16
宜宾,武汉市,湖北省,0.14,2020/1/16
宜宾,宁波市,浙江省,0.13,2020/1/16
宜宾,南宁市,广西壮族自治区,0.12,2020/1/16
宜宾,宜昌市,湖北省,0.12,2020/1/16
宜宾,福州市,福建省,0.12,2020/1/16
宜宾,攀枝花市,四川省,0.11,2020/1/16
宜宾,杭州市,浙江省,0.11,2020/1/16
宜宾,咸阳市,陕西省,0.1,2020/1/16
宜宾,黔西南布依族苗族自治州,贵州省,0.1,2020/1/16
宜宾,太原市,山西省,0.09,2020/1/16
宜宾,长沙市,湖南省,0.09,2020/1/16
宜宾,丽江市,云南省,0.09,2020/1/16
宜宾,石家庄市,河北省,0.09,2020/1/16
宜宾,东莞市,广东省,0.09,2020/1/16
宜宾,红河哈尼族彝族自治州,云南省,0.09,2020/1/16
宜宾,阿坝藏族羌族自治州,四川省,0.09,2020/1/16
宜宾,恩施土家族苗族自治州,湖北省,0.08,2020/1/16
宜宾,娄底市,湖南省,0.08,2020/1/16
宜宾,安顺市,贵州省,0.08,2020/1/16
宜宾,三亚市,海南省,0.08,2020/1/16
宜宾,温州市,浙江省,0.08,2020/1/16
宜宾,郑州市,河南省,0.07,2020/1/16
宜宾,渭南市,陕西省,0.07,2020/1/16
宜宾,南京市,江苏省,0.07,2020/1/16
宜宾,南阳市,河南省,0.07,2020/1/16
宜宾,佛山市,广东省,0.07,2020/1/16
宜宾,黔东南苗族侗族自治州,贵州省,0.07,2020/1/16
宜宾,甘孜藏族自治州,四川省,0.07,2020/1/16
宜宾,荆州市,湖北省,0.07,2020/1/16
宜宾,怀化市,湖南省,0.07,2020/1/16
宜宾,大理白族自治州,云南省,0.06,2020/1/16
宜宾,洛阳市,河南省,0.06,2020/1/16
宜宾,天津市,天津市,0.06,2020/1/16
宜宾,保定市,河北省,0.06,2020/1/16
宜宾,晋中市,山西省,0.06,2020/1/16
宜宾,安康市,陕西省,0.05,2020/1/16
宜宾,台州市,浙江省,0.05,2020/1/16
宜宾,绍兴市,浙江省,0.05,2020/1/16
宜宾,邵阳市,湖南省,0.05,2020/1/16
宜宾,荆门市,湖北省,0.05,2020/1/16
宜宾,玉溪市,云南省,0.05,2020/1/16
宜宾,桂林市,广西壮族自治区,0.05,2020/1/16
宜宾,襄阳市,湖北省,0.05,2020/1/16
宜宾,孝感市,湖北省,0.05,2020/1/16
宜宾,楚雄彝族自治州,云南省,0.05,2020/1/16
宜宾,九江市,江西省,0.05,2020/1/16
宜宾,铜仁市,贵州省,0.05,2020/1/16
宜宾,黄冈市,湖北省,0.05,2020/1/16
宜宾,新乡市,河南省,0.04,2020/1/16
宜宾,金华市,浙江省,0.04,2020/1/16
宜宾,临沂市,山东省,0.04,2020/1/16
宜宾,南昌市,江西省,0.04,2020/1/16
宜宾,青岛市,山东省,0.04,2020/1/16
宜宾,苏州市,江苏省,0.04,2020/1/16
宜宾,济宁市,山东省,0.04,2020/1/16
宜宾,陇南市,甘肃省,0.04,2020/1/16
宜宾,安阳市,河南省,0.04,2020/1/16
宜宾,兰州市,甘肃省,0.04,2020/1/16
宜宾,柳州市,广西壮族自治区,0.04,2020/1/16
宜宾,益阳市,湖南省,0.04,2020/1/16
宜宾,河池市,广西壮族自治区,0.04,2020/1/16
宜宾,来宾市,广西壮族自治区,0.03,2020/1/16
宜宾,十堰市,湖北省,0.03,2020/1/16
宜宾,百色市,广西壮族自治区,0.03,2020/1/16
宜宾,庆阳市,甘肃省,0.03,2020/1/16
宜宾,安庆市,安徽省,0.03,2020/1/16
宜宾,成都市,四川省,18.51,2020/1/17
宜宾,昭通市,云南省,17.54,2020/1/17
宜宾,泸州市,四川省,14.81,2020/1/17
宜宾,自贡市,四川省,12.04,2020/1/17
宜宾,重庆市,重庆市,7.58,2020/1/17
宜宾,乐山市,四川省,4.12,2020/1/17
宜宾,内江市,四川省,3.03,2020/1/17
宜宾,凉山彝族自治州,四川省,1.47,2020/1/17
宜宾,眉山市,四川省,1.41,2020/1/17
宜宾,绵阳市,四川省,1.27,2020/1/17
宜宾,南充市,四川省,1.19,2020/1/17
宜宾,资阳市,四川省,0.83,2020/1/17
宜宾,遂宁市,四川省,0.79,2020/1/17
宜宾,遵义市,贵州省,0.74,2020/1/17
宜宾,德阳市,四川省,0.72,2020/1/17
宜宾,达州市,四川省,0.66,2020/1/17
宜宾,昆明市,云南省,0.55,2020/1/17
宜宾,贵阳市,贵州省,0.53,2020/1/17
宜宾,北京市,北京市,0.45,2020/1/17
宜宾,毕节市,贵州省,0.44,2020/1/17
宜宾,广安市,四川省,0.42,2020/1/17
宜宾,广元市,四川省,0.36,2020/1/17
宜宾,巴中市,四川省,0.29,2020/1/17
宜宾,雅安市,四川省,0.26,2020/1/17
宜宾,曲靖市,云南省,0.26,2020/1/17
宜宾,深圳市,广东省,0.24,2020/1/17
宜宾,中山市,广东省,0.24,2020/1/17
宜宾,西安市,陕西省,0.2,2020/1/17
宜宾,广州市,广东省,0.2,2020/1/17
宜宾,嘉兴市,浙江省,0.19,2020/1/17
宜宾,东莞市,广东省,0.18,2020/1/17
宜宾,宁波市,浙江省,0.17,2020/1/17
宜宾,攀枝花市,四川省,0.16,2020/1/17
宜宾,黔南布依族苗族自治州,贵州省,0.16,2020/1/17
宜宾,阿坝藏族羌族自治州,四川省,0.15,2020/1/17
宜宾,长沙市,湖南省,0.14,2020/1/17
宜宾,六盘水市,贵州省,0.14,2020/1/17
宜宾,安顺市,贵州省,0.14,2020/1/17
宜宾,上海市,上海市,0.13,2020/1/17
宜宾,武汉市,湖北省,0.12,2020/1/17
宜宾,南宁市,广西壮族自治区,0.12,2020/1/17
宜宾,佛山市,广东省,0.12,2020/1/17
宜宾,温州市,浙江省,0.11,2020/1/17
宜宾,杭州市,浙江省,0.11,2020/1/17
宜宾,汉中市,陕西省,0.11,2020/1/17
宜宾,宜昌市,湖北省,0.1,2020/1/17
宜宾,甘孜藏族自治州,四川省,0.1,2020/1/17
宜宾,厦门市,福建省,0.1,2020/1/17
宜宾,邵阳市,湖南省,0.1,2020/1/17
宜宾,三亚市,海南省,0.09,2020/1/17
宜宾,黔东南苗族侗族自治州,贵州省,0.09,2020/1/17
宜宾,桂林市,广西壮族自治区,0.09,2020/1/17
宜宾,福州市,福建省,0.08,2020/1/17
宜宾,恩施土家族苗族自治州,湖北省,0.08,2020/1/17
宜宾,西双版纳傣族自治州,云南省,0.08,2020/1/17
宜宾,铜仁市,贵州省,0.08,2020/1/17
宜宾,十堰市,湖北省,0.07,2020/1/17
宜宾,郑州市,河南省,0.07,2020/1/17
宜宾,惠州市,广东省,0.07,2020/1/17
宜宾,南京市,江苏省,0.07,2020/1/17
宜宾,驻马店市,河南省,0.07,2020/1/17
宜宾,咸阳市,陕西省,0.07,2020/1/17
宜宾,黔西南布依族苗族自治州,贵州省,0.07,2020/1/17
宜宾,怀化市,湖南省,0.07,2020/1/17
宜宾,荆州市,湖北省,0.06,2020/1/17
宜宾,泉州市,福建省,0.06,2020/1/17
宜宾,衡阳市,湖南省,0.06,2020/1/17
宜宾,济南市,山东省,0.06,2020/1/17
宜宾,南阳市,河南省,0.06,2020/1/17
宜宾,文山壮族苗族自治州,云南省,0.06,2020/1/17
宜宾,安康市,陕西省,0.06,2020/1/17
宜宾,台州市,浙江省,0.06,2020/1/17
宜宾,常德市,湖南省,0.06,2020/1/17
宜宾,天津市,天津市,0.06,2020/1/17
宜宾,兰州市,甘肃省,0.06,2020/1/17
宜宾,抚州市,江西省,0.06,2020/1/17
宜宾,贵港市,广西壮族自治区,0.05,2020/1/17
宜宾,石家庄市,河北省,0.05,2020/1/17
宜宾,娄底市,湖南省,0.05,2020/1/17
宜宾,永州市,湖南省,0.05,2020/1/17
宜宾,黄冈市,湖北省,0.05,2020/1/17
宜宾,株洲市,湖南省,0.05,2020/1/17
宜宾,丽江市,云南省,0.05,2020/1/17
宜宾,玉溪市,云南省,0.05,2020/1/17
宜宾,苏州市,江苏省,0.05,2020/1/17
宜宾,渭南市,陕西省,0.05,2020/1/17
宜宾,襄阳市,湖北省,0.05,2020/1/17
宜宾,运城市,山西省,0.05,2020/1/17
宜宾,岳阳市,湖南省,0.05,2020/1/17
宜宾,邯郸市,河北省,0.04,2020/1/17
宜宾,无锡市,江苏省,0.04,2020/1/17
宜宾,徐州市,江苏省,0.04,2020/1/17
宜宾,郴州市,湖南省,0.04,2020/1/17
宜宾,陇南市,甘肃省,0.04,2020/1/17
宜宾,红河哈尼族彝族自治州,云南省,0.04,2020/1/17
宜宾,晋中市,山西省,0.04,2020/1/17
宜宾,大理白族自治州,云南省,0.04,2020/1/17
宜宾,楚雄彝族自治州,云南省,0.04,2020/1/17
宜宾,益阳市,湖南省,0.04,2020/1/17
宜宾,北海市,广西壮族自治区,0.03,2020/1/17
宜宾,成都市,四川省,17.83,2020/1/18
宜宾,昭通市,云南省,17.13,2020/1/18
宜宾,泸州市,四川省,14.41,2020/1/18
宜宾,自贡市,四川省,12.25,2020/1/18
宜宾,重庆市,重庆市,7.83,2020/1/18
宜宾,乐山市,四川省,4.51,2020/1/18
宜宾,内江市,四川省,3.17,2020/1/18
宜宾,眉山市,四川省,1.52,2020/1/18
宜宾,南充市,四川省,1.35,2020/1/18
宜宾,绵阳市,四川省,1.25,2020/1/18
宜宾,凉山彝族自治州,四川省,1.15,2020/1/18
宜宾,资阳市,四川省,1,2020/1/18
宜宾,遂宁市,四川省,0.93,2020/1/18
宜宾,遵义市,贵州省,0.87,2020/1/18
宜宾,德阳市,四川省,0.86,2020/1/18
宜宾,达州市,四川省,0.71,2020/1/18
宜宾,广安市,四川省,0.54,2020/1/18
宜宾,毕节市,贵州省,0.53,2020/1/18
宜宾,昆明市,云南省,0.48,2020/1/18
宜宾,贵阳市,贵州省,0.41,2020/1/18
宜宾,巴中市,四川省,0.4,2020/1/18
宜宾,广元市,四川省,0.35,2020/1/18
宜宾,北京市,北京市,0.32,2020/1/18
宜宾,西安市,陕西省,0.31,2020/1/18
宜宾,阿坝藏族羌族自治州,四川省,0.31,2020/1/18
宜宾,雅安市,四川省,0.3,2020/1/18
宜宾,曲靖市,云南省,0.25,2020/1/18
宜宾,上海市,上海市,0.23,2020/1/18
宜宾,深圳市,广东省,0.22,2020/1/18
宜宾,广州市,广东省,0.2,2020/1/18
宜宾,中山市,广东省,0.2,2020/1/18
宜宾,黔南布依族苗族自治州,贵州省,0.16,2020/1/18
宜宾,攀枝花市,四川省,0.16,2020/1/18
宜宾,嘉兴市,浙江省,0.14,2020/1/18
宜宾,六盘水市,贵州省,0.14,2020/1/18
宜宾,安顺市,贵州省,0.14,2020/1/18
宜宾,丽江市,云南省,0.13,2020/1/18
宜宾,武汉市,湖北省,0.11,2020/1/18
宜宾,恩施土家族苗族自治州,湖北省,0.11,2020/1/18
宜宾,铜仁市,贵州省,0.11,2020/1/18
宜宾,温州市,浙江省,0.11,2020/1/18
宜宾,大理白族自治州,云南省,0.11,2020/1/18
宜宾,南宁市,广西壮族自治区,0.1,2020/1/18
宜宾,福州市,福建省,0.1,2020/1/18
宜宾,佛山市,广东省,0.1,2020/1/18
宜宾,三亚市,海南省,0.1,2020/1/18
宜宾,宜昌市,湖北省,0.1,2020/1/18
宜宾,东莞市,广东省,0.1,2020/1/18
宜宾,娄底市,湖南省,0.09,2020/1/18
宜宾,黔西南布依族苗族自治州,贵州省,0.09,2020/1/18
宜宾,汉中市,陕西省,0.09,2020/1/18
宜宾,杭州市,浙江省,0.09,2020/1/18
宜宾,南阳市,河南省,0.08,2020/1/18
宜宾,宁波市,浙江省,0.08,2020/1/18
宜宾,黔东南苗族侗族自治州,贵州省,0.08,2020/1/18
宜宾,襄阳市,湖北省,0.07,2020/1/18
宜宾,文山壮族苗族自治州,云南省,0.07,2020/1/18
宜宾,长沙市,湖南省,0.07,2020/1/18
宜宾,甘孜藏族自治州,四川省,0.07,2020/1/18
宜宾,厦门市,福建省,0.07,2020/1/18
宜宾,渭南市,陕西省,0.07,2020/1/18
宜宾,红河哈尼族彝族自治州,云南省,0.07,2020/1/18
宜宾,永州市,湖南省,0.06,2020/1/18
宜宾,驻马店市,河南省,0.06,2020/1/18
宜宾,桂林市,广西壮族自治区,0.06,2020/1/18
宜宾,十堰市,湖北省,0.06,2020/1/18
宜宾,石家庄市,河北省,0.06,2020/1/18
宜宾,湘西土家族苗族自治州,湖南省,0.06,2020/1/18
宜宾,晋中市,山西省,0.06,2020/1/18
宜宾,西双版纳傣族自治州,云南省,0.06,2020/1/18
宜宾,苏州市,江苏省,0.05,2020/1/18
宜宾,安康市,陕西省,0.05,2020/1/18
宜宾,郑州市,河南省,0.05,2020/1/18
宜宾,怀化市,湖南省,0.05,2020/1/18
宜宾,惠州市,广东省,0.05,2020/1/18
宜宾,益阳市,湖南省,0.05,2020/1/18
宜宾,普洱市,云南省,0.05,2020/1/18
宜宾,南京市,江苏省,0.05,2020/1/18
宜宾,金华市,浙江省,0.05,2020/1/18
宜宾,百色市,广西壮族自治区,0.05,2020/1/18
宜宾,合肥市,安徽省,0.05,2020/1/18
宜宾,黄冈市,湖北省,0.05,2020/1/18
宜宾,楚雄彝族自治州,云南省,0.05,2020/1/18
宜宾,玉溪市,云南省,0.04,2020/1/18
宜宾,太原市,山西省,0.04,2020/1/18
宜宾,珠海市,广东省,0.04,2020/1/18
宜宾,邵阳市,湖南省,0.04,2020/1/18
宜宾,保定市,河北省,0.04,2020/1/18
宜宾,荆州市,湖北省,0.04,2020/1/18
宜宾,泉州市,福建省,0.04,2020/1/18
宜宾,衡阳市,湖南省,0.04,2020/1/18
宜宾,江门市,广东省,0.04,2020/1/18
宜宾,台州市,浙江省,0.04,2020/1/18
宜宾,青岛市,山东省,0.04,2020/1/18
宜宾,绍兴市,浙江省,0.04,2020/1/18
宜宾,许昌市,河南省,0.04,2020/1/18
宜宾,抚州市,江西省,0.04,2020/1/18
宜宾,陇南市,甘肃省,0.04,2020/1/18
宜宾,邯郸市,河北省,0.04,2020/1/18
宜宾,济南市,山东省,0.03,2020/1/18
宜宾,昭通市,云南省,17.68,2020/1/19
宜宾,成都市,四川省,14.69,2020/1/19
宜宾,泸州市,四川省,14.57,2020/1/19
宜宾,自贡市,四川省,12.48,2020/1/19
宜宾,重庆市,重庆市,7.56,2020/1/19
宜宾,乐山市,四川省,4.06,2020/1/19
宜宾,内江市,四川省,3.38,2020/1/19
宜宾,南充市,四川省,1.49,2020/1/19
宜宾,眉山市,四川省,1.42,2020/1/19
宜宾,绵阳市,四川省,1.41,2020/1/19
宜宾,凉山彝族自治州,四川省,1.36,2020/1/19
宜宾,资阳市,四川省,1.15,2020/1/19
宜宾,遂宁市,四川省,1.03,2020/1/19
宜宾,德阳市,四川省,0.92,2020/1/19
宜宾,达州市,四川省,0.79,2020/1/19
宜宾,遵义市,贵州省,0.7,2020/1/19
宜宾,昆明市,云南省,0.64,2020/1/19
宜宾,广安市,四川省,0.58,2020/1/19
宜宾,毕节市,贵州省,0.57,2020/1/19
宜宾,巴中市,四川省,0.54,2020/1/19
宜宾,广元市,四川省,0.46,2020/1/19
宜宾,贵阳市,贵州省,0.39,2020/1/19
宜宾,广州市,广东省,0.36,2020/1/19
宜宾,西安市,陕西省,0.35,2020/1/19
宜宾,雅安市,四川省,0.34,2020/1/19
宜宾,中山市,广东省,0.34,2020/1/19
宜宾,北京市,北京市,0.32,2020/1/19
宜宾,上海市,上海市,0.29,2020/1/19
宜宾,曲靖市,云南省,0.27,2020/1/19
宜宾,深圳市,广东省,0.23,2020/1/19
宜宾,黔南布依族苗族自治州,贵州省,0.19,2020/1/19
宜宾,阿坝藏族羌族自治州,四川省,0.17,2020/1/19
宜宾,铜仁市,贵州省,0.16,2020/1/19
宜宾,攀枝花市,四川省,0.16,2020/1/19
宜宾,嘉兴市,浙江省,0.15,2020/1/19
宜宾,福州市,福建省,0.15,2020/1/19
宜宾,温州市,浙江省,0.14,2020/1/19
宜宾,六盘水市,贵州省,0.13,2020/1/19
宜宾,汉中市,陕西省,0.13,2020/1/19
宜宾,河池市,广西壮族自治区,0.13,2020/1/19
宜宾,宁波市,浙江省,0.13,2020/1/19
宜宾,东莞市,广东省,0.13,2020/1/19
宜宾,黔西南布依族苗族自治州,贵州省,0.12,2020/1/19
宜宾,杭州市,浙江省,0.12,2020/1/19
宜宾,安顺市,贵州省,0.11,2020/1/19
宜宾,泉州市,福建省,0.11,2020/1/19
宜宾,娄底市,湖南省,0.11,2020/1/19
宜宾,佛山市,广东省,0.1,2020/1/19
宜宾,武汉市,湖北省,0.1,2020/1/19
宜宾,怀化市,湖南省,0.1,2020/1/19
宜宾,恩施土家族苗族自治州,湖北省,0.09,2020/1/19
宜宾,长沙市,湖南省,0.09,2020/1/19
宜宾,芜湖市,安徽省,0.09,2020/1/19
宜宾,宜昌市,湖北省,0.09,2020/1/19
宜宾,南昌市,江西省,0.09,2020/1/19
宜宾,南宁市,广西壮族自治区,0.08,2020/1/19
宜宾,大理白族自治州,云南省,0.08,2020/1/19
宜宾,南阳市,河南省,0.08,2020/1/19
宜宾,厦门市,福建省,0.08,2020/1/19
宜宾,桂林市,广西壮族自治区,0.08,2020/1/19
宜宾,石家庄市,河北省,0.07,2020/1/19
宜宾,衡阳市,湖南省,0.07,2020/1/19
宜宾,黔东南苗族侗族自治州,贵州省,0.07,2020/1/19
宜宾,郑州市,河南省,0.07,2020/1/19
宜宾,安康市,陕西省,0.07,2020/1/19
宜宾,西双版纳傣族自治州,云南省,0.07,2020/1/19
宜宾,红河哈尼族彝族自治州,云南省,0.07,2020/1/19
宜宾,抚州市,江西省,0.07,2020/1/19
宜宾,荆州市,湖北省,0.07,2020/1/19
宜宾,咸阳市,陕西省,0.07,2020/1/19
宜宾,台州市,浙江省,0.07,2020/1/19
宜宾,孝感市,湖北省,0.07,2020/1/19
宜宾,楚雄彝族自治州,云南省,0.07,2020/1/19
宜宾,丽江市,云南省,0.07,2020/1/19
宜宾,襄阳市,湖北省,0.06,2020/1/19
宜宾,江门市,广东省,0.06,2020/1/19
宜宾,赣州市,江西省,0.06,2020/1/19
宜宾,甘孜藏族自治州,四川省,0.06,2020/1/19
宜宾,渭南市,陕西省,0.06,2020/1/19
宜宾,濮阳市,河南省,0.06,2020/1/19
宜宾,文山壮族苗族自治州,云南省,0.06,2020/1/19
宜宾,无锡市,江苏省,0.06,2020/1/19
宜宾,苏州市,江苏省,0.06,2020/1/19
宜宾,珠海市,广东省,0.06,2020/1/19
宜宾,永州市,湖南省,0.06,2020/1/19
宜宾,太原市,山西省,0.05,2020/1/19
宜宾,上饶市,江西省,0.05,2020/1/19
宜宾,新乡市,河南省,0.05,2020/1/19
宜宾,三亚市,海南省,0.05,2020/1/19
宜宾,湘西土家族苗族自治州,湖南省,0.05,2020/1/19
宜宾,邵阳市,湖南省,0.05,2020/1/19
宜宾,惠州市,广东省,0.05,2020/1/19
宜宾,许昌市,河南省,0.05,2020/1/19
宜宾,泰州市,江苏省,0.05,2020/1/19
宜宾,常德市,湖南省,0.05,2020/1/19
宜宾,百色市,广西壮族自治区,0.04,2020/1/19
宜宾,黄冈市,湖北省,0.04,2020/1/19
宜宾,汕头市,广东省,0.04,2020/1/19
宜宾,保定市,河北省,0.04,2020/1/19
宜宾,十堰市,湖北省,0.04,2020/1/19
宜宾,昭通市,云南省,17.63,2020/1/20
宜宾,泸州市,四川省,15.68,2020/1/20
宜宾,成都市,四川省,14.6,2020/1/20
宜宾,自贡市,四川省,13.45,2020/1/20
宜宾,重庆市,重庆市,7.04,2020/1/20
宜宾,乐山市,四川省,4.43,2020/1/20
宜宾,内江市,四川省,3.39,2020/1/20
宜宾,南充市,四川省,1.39,2020/1/20
宜宾,眉山市,四川省,1.37,2020/1/20
宜宾,凉山彝族自治州,四川省,1.28,2020/1/20
宜宾,资阳市,四川省,1.12,2020/1/20
宜宾,绵阳市,四川省,1.12,2020/1/20
宜宾,遂宁市,四川省,0.88,2020/1/20
宜宾,德阳市,四川省,0.82,2020/1/20
宜宾,达州市,四川省,0.78,2020/1/20
宜宾,遵义市,贵州省,0.7,2020/1/20
宜宾,广安市,四川省,0.69,2020/1/20
宜宾,毕节市,贵州省,0.6,2020/1/20
宜宾,昆明市,云南省,0.59,2020/1/20
宜宾,贵阳市,贵州省,0.48,2020/1/20
宜宾,巴中市,四川省,0.46,2020/1/20
宜宾,雅安市,四川省,0.43,2020/1/20
宜宾,西安市,陕西省,0.35,2020/1/20
宜宾,广元市,四川省,0.34,2020/1/20
宜宾,中山市,广东省,0.29,2020/1/20
宜宾,上海市,上海市,0.23,2020/1/20
宜宾,深圳市,广东省,0.22,2020/1/20
宜宾,嘉兴市,浙江省,0.22,2020/1/20
宜宾,广州市,广东省,0.22,2020/1/20
宜宾,曲靖市,云南省,0.18,2020/1/20
宜宾,北京市,北京市,0.17,2020/1/20
宜宾,黔南布依族苗族自治州,贵州省,0.15,2020/1/20
宜宾,六盘水市,贵州省,0.15,2020/1/20
宜宾,阿坝藏族羌族自治州,四川省,0.15,2020/1/20
宜宾,黔东南苗族侗族自治州,贵州省,0.15,2020/1/20
宜宾,温州市,浙江省,0.13,2020/1/20
宜宾,攀枝花市,四川省,0.13,2020/1/20
宜宾,铜仁市,贵州省,0.12,2020/1/20
宜宾,宁波市,浙江省,0.12,2020/1/20
宜宾,佛山市,广东省,0.12,2020/1/20
宜宾,安顺市,贵州省,0.11,2020/1/20
宜宾,丽江市,云南省,0.11,2020/1/20
宜宾,长沙市,湖南省,0.11,2020/1/20
宜宾,东莞市,广东省,0.11,2020/1/20
宜宾,武汉市,湖北省,0.11,2020/1/20
宜宾,三亚市,海南省,0.11,2020/1/20
宜宾,杭州市,浙江省,0.1,2020/1/20
宜宾,渭南市,陕西省,0.1,2020/1/20
宜宾,大理白族自治州,云南省,0.09,2020/1/20
宜宾,台州市,浙江省,0.09,2020/1/20
宜宾,郑州市,河南省,0.09,2020/1/20
宜宾,北海市,广西壮族自治区,0.08,2020/1/20
宜宾,恩施土家族苗族自治州,湖北省,0.08,2020/1/20
宜宾,南宁市,广西壮族自治区,0.08,2020/1/20
宜宾,石家庄市,河北省,0.08,2020/1/20
宜宾,桂林市,广西壮族自治区,0.07,2020/1/20
宜宾,怀化市,湖南省,0.07,2020/1/20
宜宾,邵阳市,湖南省,0.07,2020/1/20
宜宾,泉州市,福建省,0.07,2020/1/20
宜宾,江门市,广东省,0.07,2020/1/20
宜宾,宜昌市,湖北省,0.07,2020/1/20
宜宾,常德市,湖南省,0.07,2020/1/20
宜宾,岳阳市,湖南省,0.07,2020/1/20
宜宾,苏州市,江苏省,0.07,2020/1/20
宜宾,南昌市,江西省,0.07,2020/1/20
宜宾,甘孜藏族自治州,四川省,0.07,2020/1/20
宜宾,惠州市,广东省,0.07,2020/1/20
宜宾,玉溪市,云南省,0.06,2020/1/20
宜宾,南阳市,河南省,0.06,2020/1/20
宜宾,咸阳市,陕西省,0.06,2020/1/20
宜宾,娄底市,湖南省,0.06,2020/1/20
宜宾,荆州市,湖北省,0.06,2020/1/20
宜宾,合肥市,安徽省,0.06,2020/1/20
宜宾,黔西南布依族苗族自治州,贵州省,0.06,2020/1/20
宜宾,红河哈尼族彝族自治州,云南省,0.06,2020/1/20
宜宾,绍兴市,浙江省,0.06,2020/1/20
宜宾,驻马店市,河南省,0.06,2020/1/20
宜宾,襄阳市,湖北省,0.06,2020/1/20
宜宾,洛阳市,河南省,0.06,2020/1/20
宜宾,厦门市,福建省,0.06,2020/1/20
宜宾,上饶市,江西省,0.05,2020/1/20
宜宾,邯郸市,河北省,0.05,2020/1/20
宜宾,福州市,福建省,0.05,2020/1/20
宜宾,徐州市,江苏省,0.05,2020/1/20
宜宾,衡阳市,湖南省,0.05,2020/1/20
宜宾,黄冈市,湖北省,0.05,2020/1/20
宜宾,西双版纳傣族自治州,云南省,0.05,2020/1/20
宜宾,楚雄彝族自治州,云南省,0.05,2020/1/20
宜宾,泰州市,江苏省,0.04,2020/1/20
宜宾,济南市,山东省,0.04,2020/1/20
宜宾,永州市,湖南省,0.04,2020/1/20
宜宾,湘西土家族苗族自治州,湖南省,0.04,2020/1/20
宜宾,南通市,江苏省,0.04,2020/1/20
宜宾,常州市,江苏省,0.04,2020/1/20
宜宾,益阳市,湖南省,0.04,2020/1/20
宜宾,南京市,江苏省,0.04,2020/1/20
宜宾,河池市,广西壮族自治区,0.04,2020/1/20
宜宾,平顶山市,河南省,0.04,2020/1/20
宜宾,临汾市,山西省,0.04,2020/1/20
宜宾,新乡市,河南省,0.04,2020/1/20
宜宾,昭通市,云南省,16.97,2020/1/21
宜宾,泸州市,四川省,15.02,2020/1/21
宜宾,自贡市,四川省,14.46,2020/1/21
宜宾,成都市,四川省,13.33,2020/1/21
宜宾,重庆市,重庆市,7.26,2020/1/21
宜宾,乐山市,四川省,4.39,2020/1/21
宜宾,内江市,四川省,3.65,2020/1/21
宜宾,南充市,四川省,1.79,2020/1/21
宜宾,眉山市,四川省,1.42,2020/1/21
宜宾,资阳市,四川省,1.32,2020/1/21
宜宾,凉山彝族自治州,四川省,1.24,2020/1/21
宜宾,绵阳市,四川省,1.21,2020/1/21
宜宾,遂宁市,四川省,1.06,2020/1/21
宜宾,达州市,四川省,0.81,2020/1/21
宜宾,德阳市,四川省,0.8,2020/1/21
宜宾,遵义市,贵州省,0.73,2020/1/21
宜宾,广安市,四川省,0.6,2020/1/21
宜宾,巴中市,四川省,0.56,2020/1/21
宜宾,毕节市,贵州省,0.53,2020/1/21
宜宾,昆明市,云南省,0.51,2020/1/21
宜宾,广元市,四川省,0.48,2020/1/21
宜宾,贵阳市,贵州省,0.47,2020/1/21
宜宾,雅安市,四川省,0.39,2020/1/21
宜宾,中山市,广东省,0.35,2020/1/21
宜宾,广州市,广东省,0.24,2020/1/21
宜宾,曲靖市,云南省,0.22,2020/1/21
宜宾,深圳市,广东省,0.21,2020/1/21
宜宾,嘉兴市,浙江省,0.2,2020/1/21
宜宾,西安市,陕西省,0.2,2020/1/21
宜宾,杭州市,浙江省,0.19,2020/1/21
宜宾,上海市,上海市,0.19,2020/1/21
宜宾,佛山市,广东省,0.19,2020/1/21
宜宾,铜仁市,贵州省,0.15,2020/1/21
